Date,Metal,Plastic,Organic,Paper,Hazardous,E-Waste,ID
9/18/2014,0.0006219363248221,0.0005715053293463,0.0006490970986064,0.0007014564616687,0.000670695007798,1.051025105942316,1
9/19/2014,0.0006830668069746,0.0005873805861579,0.0006065332623303,0.0006061642255848,0.0005795818637609,3.3572385759322745,1
9/22/2014,0.0006750932140541,0.0005741513148437,0.0005586490210063,0.0005558712977458,0.0005314941325508,1.0622627852769484,1
9/23/2014,0.0004943594334508,0.0004550874814292,0.0005187455468683,0.0005346951994013,0.0005112464578047,0.9092853440119484,1
9/24/2014,0.0004970174076153,0.0004445041744456,0.0005347070599584,0.0005638120500719,0.0005390865036807,0.6884468197971659,1
9/25/2014,0.0005235958415999,0.0004365665460398,0.0004522397495442,0.0004552847961982,0.0004353186807186,1.527333540364415,1
9/26/2014,0.0004358869254627,0.0003677741722212,0.0004575601439512,0.0004658729988968,0.0004454433068968,1.1814305203287203,1
9/29/2014,0.0003907036397827,0.0003571908652376,0.0003857339522202,0.0004579319289301,0.000437849993436,0.9841790391905004,1
9/30/2014,0.0004013348879262,0.0003386699404316,0.0003883939951301,0.0004394029633174,0.0004201342560985,1.3990306595309416,1
10/1/2014,0.0004119664550113,0.0003466072513344,0.0003857339522202,0.0003917568399814,0.0003745765776352,1.844743605700041,1
10/2/2014,0.0003481780093256,0.000272523224024,0.000266023199937,0.0003705807522249,0.0003543301628597,1.47027512980728,1
10/3/2014,0.0003641252057981,0.0003307323120258,0.0003883939951301,0.0003811686478709,0.000364451951457,1.1690569895344582,1
10/6/2014,0.0003641252057981,0.0003042737482306,0.0003272085922131,0.0003520517972002,0.0003366134726033,0.9267339557960448,1
10/7/2014,0.000295021130725,0.0002434190028179,0.0003032666311651,0.0003017585517205,0.0002885257519812,1.5482138735797326,1
10/8/2014,0.0002604690931884,0.0002778151950189,0.000266023199937,0.0003891097178376,0.0003720462072488,1.2961273506989714,1
10/9/2014,0.0003322308234845,0.000238127349326,0.0002633631570271,0.0002964646038975,0.0002834634335981,1.5787851947804,1
10/10/2014,0.0002232590921188,0.0001402304262149,1.8621566640938947e-05,1.5881832880871617e-05,1.5186309281982335e-05,3.901359759199491,1
10/13/2014,7.973592920559533e-06,0.0,0.0,0.0,0.0,2.126603937054496,1
10/14/2014,2.3920778761680334e-05,9.26049521163385e-05,3.990348477897997e-05,0.0001032333166386,9.870677513756052e-05,1.999678578203977,1
10/15/2014,0.0,6.085474541276097e-05,1.3301161592993611e-05,0.0001720552100904,0.0001645102330971,2.1676879260198194,1
10/16/2014,5.315719754218039e-05,9.26049521163385e-05,8.512736396496835e-05,0.0001747023322342,0.0001670415564024,1.84558945253168,1
10/17/2014,0.0001940229922799,0.0001481680546207,0.000154293523427,0.0001667612622674,0.0001594488676329,1.4806669623102735,1
10/20/2014,0.0001302345465942,0.0001137718624197,0.000140992361834,0.0002064663050486,0.0001974119726648,0.9346124148564536,1
10/21/2014,0.0002046542404233,0.0002751692095214,0.0002341004717031,0.0004049918577711,0.0003872312565602,1.8454444502176848,1
10/22/2014,0.0003614672316336,0.0002778151950189,0.0002979462367581,0.0002911706666626,0.0002784007975754,1.1713045254013847,1
10/23/2014,0.0003375467611821,0.0002963361198248,0.0003458304674412,0.0003970507878044,0.0003796395207096,1.020042944851995,1
10/24/2014,0.0003907036397827,0.000341315608426,0.0004043555082202,0.0004473440332841,0.0004277263095887,0.993942528332848,1
10/27/2014,0.0004093084914781,0.0003333779800202,0.0003990351031723,0.0004499908483753,0.0004302563623355,0.6008412550916958,1
10/28/2014,0.0004013348879262,0.0004365665460398,0.0004389385879512,0.0005664591828037,0.0005416174987584,0.887752500383652,1
10/29/2014,0.0005103066299233,0.0004392125315372,0.0004974636287302,0.0005346951994013,0.0005112464578047,0.7413001632484385,1
10/30/2014,0.0004863861594718,0.0004074620073306,0.0004469193444963,0.0005029309195342,0.0004808760415423,0.7529003483680595,1
10/31/2014,0.0005820683495879,0.0005953182251471,0.0005985525057853,0.0007279264972482,0.0006960050115152,1.2728303122503997,1
11/3/2014,0.0008133010346273,0.0007302569978702,0.0007980702169855,0.0008152776633653,0.0007795242068122,1.5895153660160497,1
11/4/2014,0.0008159590087918,0.0007672988580656,0.0007714678937995,0.0008840998744578,0.00084532925297,1.9004486613265537,1
11/5/2014,0.000882405428642,0.0007831741254606,0.0008539352042136,0.0008840998744578,0.00084532925297,1.7521596282140668,1
11/6/2014,0.0008611422944718,0.0007805284574663,0.0008220121673925,0.0009079230949461,0.0008681069910508,2.1052160957401944,1
11/7/2014,0.0009355623072426,0.0008969459878804,0.0007501859756615,0.0007941015756088,0.0007592777920367,2.447856563710996,1
11/10/2014,0.0007548285372706,0.0007540698936711,0.0007847690553925,0.0008549830237871,0.000817488254175,1.4968105532684128,1
11/11/2014,0.0007893805641758,0.0007170274090531,0.0007555063700685,0.0007914547605177,0.0007567461616796,1.0110769684366212,1
11/12/2014,0.0007388813407981,0.0006508810101485,0.0006943209777924,0.0007570436549714,0.0007238444221119,0.9602778244336148,1
11/13/2014,0.0007415393149626,0.0006482353421541,0.0006969813399304,0.00073057362998,0.0006985353819016,1.0856081578301855,1
11/14/2014,0.0007016716480387,0.0006588186385543,0.0006943209777924,0.0007941015756088,0.0007592777920367,0.6924102163797031,1
11/17/2014,0.0007362236855752,0.0006905691627609,0.0007448655706135,0.0007702786727612,0.0007364991116248,0.6832509035456691,1
11/18/2014,0.0007388813407981,0.0007725908290605,0.0007688075316615,0.0008946877595157,0.0008554519838982,0.9795389651426522,1
11/19/2014,0.0008425374534078,0.0007567155616654,0.0008060509735305,0.0008523355840027,0.0008363901320789,1.1760654347108956,1
11/20/2014,0.0007814069712552,0.0008096326786724,0.0008087110164405,0.0009396867501198,0.0009202640038084,1.059266070787713,1
11/21/2014,0.0009541671483066,0.0008599041382684,0.0009337424823588,0.0009688042254837,0.00094822207399,0.926395617063389,1
11/24/2014,0.000948851210609,0.000891654027469,0.0009709856049997,0.00100321533103,0.0009812639032311,0.5459337121921571,1
11/25/2014,0.0009594824587524,0.0009048836268696,0.0009922672039096,0.0010005678806574,0.0009787199696317,0.873614774769114,1
11/26/2014,0.0009355623072426,0.000963092704288,0.0009763056908195,0.0010932133122382,0.0010676804591774,1.0489709064940491,1
11/28/2014,0.0010790857572032,0.0010027802324778,0.0010720741628267,0.0011064480123873,0.0010803837369687,0.4784351350273631,1
12/1/2014,0.0010498496679957,0.0009789673366769,0.0010055686847308,0.00100321533103,0.0009812639032311,0.8725272574141497,1
12/2/2014,0.0009647984070815,0.0008995916558748,0.0009576841241786,0.0010111564009967,0.0009888894041764,1.2102134796567796,1
12/3/2014,0.0010046663823157,0.0010186554892893,0.0010321709972758,0.0011514476382728,0.0011235953183941,1.4426521889911823,1
12/4/2014,0.0011109801395168,0.001029238796273,0.0010747348335519,0.001101154382205,0.0010753028049021,0.8439618015570832,1
12/5/2014,0.0010711121642826,0.0010265931282786,0.0011119779561928,0.0011329186726601,0.0011058035381247,0.7252290734472971,1
12/8/2014,0.0010923752984528,0.0010451140530845,0.0010268502836407,0.0010614490217831,0.0010371800330065,1.095371646972533,1
12/9/2014,0.000994034496289,0.0009207588836812,0.0009550240812687,0.0010429200667585,0.0010193872998181,1.170917852564064,1
12/10/2014,0.000994034496289,0.0009128212552754,0.0009257617258137,0.0009211577950951,0.0009024719058992,0.9589486365553253,1
12/11/2014,0.0009196151214014,0.0008546121672736,0.0009177809692687,0.000918510980004,0.0008999292322704,0.5438070115868933,1
12/12/2014,0.0008133010346273,0.0007593612296598,0.0007555063700685,0.0007517497177365,0.0007398079320878,1.6815435012983748,1
12/15/2014,0.0007787489970907,0.0007725908290605,0.0007289040575234,0.0007358675672149,0.0007245581901679,1.2630426560557195,1
12/16/2014,0.0006963560292826,0.0006773395633603,0.0006836801783374,0.0006776332517684,0.0006686411180615,0.843816799243088,1
12/17/2014,0.0007468549337187,0.0007593612296598,0.0006198344239233,0.0008867466895489,0.0008694297590185,1.8122389203127696,1
12/18/2014,0.0009196151214014,0.0008810707310688,0.0008672363658066,0.0009079230949461,0.0008897645305564,1.090610737663022,1
12/19/2014,0.0009116415178495,0.0008466745388678,0.0009044794884476,0.000960863155517,0.0009405968906844,1.6909928187603995,1
12/22/2014,0.000922272765993,0.0009207588836812,0.0009470433247237,0.0010561553916008,0.0010320956280798,0.6243074629065956,1
12/23/2014,0.0010657968538368,0.0009895512680832,0.0010268502836407,0.0010217442860546,0.0009990560011403,0.3844736355584341,1
12/24/2014,0.0010020080892095,0.000907529294864,0.0010055686847308,0.0010005678806574,0.0009787199696317,0.0,1
12/26/2014,0.000967456051673,0.0008995916558748,0.0009975879175448,0.0010058621461211,0.0009838043745584,0.042244007477286,1
12/29/2014,0.0009568248035295,0.0008995916558748,0.0009736456479096,0.0009979210761543,0.0009761791912528,0.2253577630009678,1
12/30/2014,0.000927588714322,0.0008519664992792,0.0009497033676336,0.0009476278200866,0.0009278873024521,0.40163224271454,1
12/31/2014,0.000922272765993,0.0008493208418682,0.0008565952471235,0.0008629241043419,0.0008465560937635,0.7289749665588413,1
1/2/2015,0.0008505110463283,0.000788466085872,0.0008087110164405,0.0008840998744578,0.0008668902406102,0.4110573931242319,1
1/5/2015,0.0008505110463283,0.0007646531900712,0.0007794486503446,0.0007941015756088,0.0007804746375829,0.920208851666258,1
1/6/2015,0.0007681177489472,0.0006720479204519,0.0006384562991515,0.0006352813833081,0.0006279759901767,0.9190730002066284,1
1/7/2015,0.000637883202353,0.0005820889432495,0.0006145140188754,0.0006220463761064,0.0006152679795546,1.668517460091134,1
1/8/2015,0.0006458567952736,0.0007090900875669,0.0006863402212473,0.0008126305306335,0.0007982657825731,1.4387612935656433,1
1/9/2015,0.0007973541677277,0.0007381946368595,0.0007688075316615,0.000833806628978,0.0008185986694491,0.9902208022736364,1
1/12/2015,0.0008133010346273,0.0007143817410587,0.0007289040575234,0.0007676315400294,0.0007550573563681,0.8765873222060169,1
1/13/2015,0.0007734333783347,0.0007778821544658,0.0007315644090205,0.0007596904700626,0.0007474321730625,1.1544359228732692,1
1/14/2015,0.0006697775846666,0.0006614646240517,0.0006996416914275,0.0007808665578191,0.0007677659916815,0.6622739021210214,1
1/15/2015,0.0007840649454197,0.0007143817410587,0.0007501859756615,0.0007438086477697,0.0007321821135029,0.8657121486563725,1
1/16/2015,0.0007016716480387,0.0007090900875669,0.0007289040575234,0.0008391008838536,0.0008236811791259,0.8208822665795042,1
1/20/2015,0.0008425374534078,0.00076994452606,0.0007980702169855,0.0008549830237871,0.0008389315457372,0.5719374605019739,1
1/21/2015,0.0007920385383403,0.000806987010678,0.0007980702169855,0.0009290988650619,0.0009100974068445,0.5989562250097575,1
1/22/2015,0.0009063255801518,0.0009022379588752,0.0008938386889926,0.0010217442860546,0.0009990560011403,0.6891718313671423,1
1/23/2015,0.000994034496289,0.0009128212552754,0.0009922672039096,0.0010376264365762,0.0010143060606999,0.4517547092522351,1
1/26/2015,0.0009807455929226,0.0009048836268696,0.0009896071609997,0.0010138032160879,0.0009914289225847,0.5292342790303696,1
1/27/2015,0.0008956943320084,0.0007990493822722,0.0007501859756615,0.0007517497177365,0.0007398079320878,1.8868667779156645,1
1/28/2015,0.0007814069712552,0.0007011524591611,0.0006730390596544,0.0006670453667105,0.0006584757810683,1.3719877279708257,1
1/29/2015,0.0006352255471301,0.0006852772023495,0.0006544175036544,0.0007914547605177,0.000777931963954,1.146098289818542,1
1/30/2015,0.0007202764997341,0.0006799855488577,0.0006384562991515,0.0006379281983992,0.0006305174038349,1.5258835172244622,1
2/2/2015,0.0006352255471301,0.0006350060602565,0.0005772708962344,0.0007491025850047,0.0007372662007899,1.2926956292677505,1
2/3/2015,0.0007521705631061,0.0007487779332597,0.0007688075316615,0.0008788056089941,0.0008618055180438,0.8326999551701181,1
2/4/2015,0.0008292485500414,0.0008175703176616,0.0008565952471235,0.0008920409444245,0.0008745154239158,0.8209064336318367,1
2/5/2015,0.0008637999496947,0.0008466745388678,0.0009018194455377,0.0009793921105416,0.0009583874003953,0.5727833073336129,1
2/6/2015,0.0009408776176884,0.0009022379588752,0.0009417226110885,0.0009555688900533,0.0009355128033974,0.996165897147442,1
2/9/2015,0.0008903790215625,0.0008307992820562,0.0008991594026278,0.0009502752704591,0.0009304302937206,1.379334511879919,1
2/10/2015,0.000922272765993,0.0009683840402768,0.0009417226110885,0.001101154382205,0.0010753028049021,1.0909007422910126,1
2/11/2015,0.0010817434124261,0.0009789673366769,0.0010374910830956,0.0010640964615676,0.0010397189161355,1.6626206993219936,1
2/12/2015,0.0013475284539436,0.0013758463651104,0.001356719546579,0.0014585001272282,0.0014184231680737,3.813923363860348,1
2/13/2015,0.0014139742359106,0.0013335125445036,0.001367360346034,0.0014611469423194,0.0014209664769819,1.597683829704449,1
2/17/2015,0.0014192901842397,0.001373200697116,0.0014258857060411,0.0014796758973441,0.0014387557373101,0.952761871158194,1
2/18/2015,0.0014405526805266,0.0013467421439042,0.00141258422522,0.0014108536862516,0.0013726733282106,0.7570570813692569,1
2/19/2015,0.0014538422111448,0.0013599711082988,0.00141258422522,0.0014267358367732,0.0013879243195131,0.7478977685352229,1
2/20/2015,0.0013900540844008,0.001336158212498,0.0013913026263101,0.0014690880122861,0.0014285907179565,0.677329975724196,1
2/23/2015,0.0014352373700808,0.0013308668765092,0.0014046034686749,0.0014214422065909,0.0013828415027847,0.479498485329995,1
2/24/2015,0.0013900540844008,0.0013255749160978,0.0013806618268551,0.0014611469423194,0.0014427997770934,0.6266033328781873,1
2/25/2015,0.0014060006429901,0.0013282212085148,0.001401943425765,0.0014161479517153,0.0013994266335543,0.4723208707872297,1
2/26/2015,0.0013900540844008,0.0013308668765092,0.0013966227121299,0.0014320300916488,0.0014147331694436,0.6477978377738278,1
2/27/2015,0.0013847381467031,0.0012938250163138,0.0013859819126749,0.0013949721710114,0.0013790126532758,0.6757591173225806,1
3/2/2015,0.0013475284539436,0.0014340554531122,0.001383321869765,0.0015379102233786,0.0015167916781608,1.5458938365558086,1
3/3/2015,0.0014618158146968,0.0013864296615106,0.001420564981765,0.0014267358367732,0.0014096301508334,0.6929902256356841,1
3/4/2015,0.0013741068985596,0.001370554404699,0.00139396266922,0.0014929112327745,0.0014734172640631,1.094743303611887,1
3/5/2015,0.0014618158146968,0.0014816805991243,0.0014897311412271,0.001606732423883,0.0015831258907983,1.6760575804188875,1
3/6/2015,0.001541551127282,0.0014658053423128,0.0015322949775032,0.0015246755232295,0.0015040328663708,1.279331249327854,1
3/9/2015,0.0014963678416019,0.0014499307099238,0.001526974263868,0.0015405570278817,0.0015193431927598,1.067845374365766,1
3/10/2015,0.0015362351895843,0.0015478273155319,0.0015695381001441,0.0016437903445204,0.0016188464069661,2.909519764419574,1
3/11/2015,0.001613312857578,0.0015875148437217,0.0016094418935103,0.0016120266893467,0.0015882326999083,1.3078967051849202,1
3/12/2015,0.0015229462862179,0.0014631596743184,0.0014551480614961,0.0015564391784033,0.0015346509886197,2.1830581713033173,1
3/13/2015,0.0014963678416019,0.0014446387495124,0.001457808104406,0.00156438024837,0.0015423067817995,1.8949627404470664,1
3/16/2015,0.0015814191131475,0.0015372440191318,0.0015854996132342,0.0016358492745536,0.0016111931337275,1.1558617789608894,1
3/17/2015,0.001592050361291,0.0015769315473215,0.0015934803804202,0.0017099657405217,0.0016826322602251,1.536154514465793,1
3/18/2015,0.0016797592774282,0.0016060357685277,0.0015668780572342,0.0016093792389742,0.0015856780300887,2.2245771672106267,1
3/19/2015,0.0016000239542116,0.0015875148437217,0.0015988010940553,0.0017020246705549,0.0016749783622952,1.6017438944963165,1
3/20/2015,0.0017222849078853,0.0016695368169409,0.0017078704084273,0.0017681994312749,0.0017387629661716,2.516031818341101,1
3/23/2015,0.0015521823860568,0.0015266600877255,0.0015775188566892,0.0015670270634612,0.0015448576611193,2.298093340406224,1
3/24/2015,0.0015176303485203,0.0014552220459126,0.0014711095852271,0.0014849701522197,0.0014657633661331,1.7209116295480884,1
3/25/2015,0.0014511845665533,0.0013467421439042,0.0011172980420126,0.0011249776026933,0.0011187668251449,3.0022004101148783,1
3/26/2015,0.0009780879376997,0.000994842604072,0.0009816264044547,0.0011064480123873,0.0011009087746566,1.6087765067250863,1
3/27/2015,0.0011056642018192,0.0011006768380859,0.0010587733204618,0.0012149755839016,0.0012055175380022,1.6472504540384958,1
3/30/2015,0.0012093203037975,0.0011324273622925,0.0011784834342887,0.0012387988043899,0.0012284798670713,1.2543183501636714,1
3/31/2015,0.0011907154627334,0.0010927392096801,0.0011013371567379,0.0010958601273294,0.0010907052679655,1.8828067131237969,1
4/1/2015,0.0010844017055322,0.0010001345644834,0.0010321709972758,0.0011170365327265,0.001111112927215,1.722651657316031,1
4/2/2015,0.0011162954499627,0.001029238796273,0.0010933564001928,0.0011302712328756,0.0011238711037257,0.8854807974643929,1
4/6/2015,0.0010737698195056,0.0011747611828993,0.0010587733204618,0.0012917388649608,0.0012795100743488,2.840957836952148,1
4/7/2015,0.0012598195378065,0.0012700121310965,0.0012715918740269,0.0013420321104405,0.0013279856118068,2.225302178780603,1
4/8/2015,0.00131563407163,0.0012700121310965,0.001303514910848,0.0013843836612602,0.0013688072513348,1.938125095912989,1
4/9/2015,0.0013076604787095,0.0014023049289056,0.001348738790034,0.0015193812577659,0.0014989317430105,2.016668015993756,1
4/10/2015,0.0014937101970104,0.0014472844175068,0.0015163334644131,0.0015802623988916,0.0015576133176888,1.2874030448069234,1
4/13/2015,0.0015362351895843,0.0014658053423128,0.001511012740137,0.0015246755232295,0.0015040328663708,1.154460089925602,1
4/14/2015,0.0014697894076173,0.001389075964511,0.001428545748951,0.0014743822671618,0.0014555573289128,1.0550851707341828,1
4/15/2015,0.0014591581594739,0.0014552220459126,0.001473769628137,0.0015458512933454,0.0015244443161201,1.1957615823619188,1
4/16/2015,0.0014804206557608,0.001426117814123,0.0014790903417721,0.001508793372708,0.0014887244352316,0.6624189044350166,1
4/17/2015,0.0013528437643895,0.00135467977231,0.00139396266922,0.0014320300916488,0.0014147331694436,1.4983089105130305,1
4/20/2015,0.0014272637771602,0.0013599711082988,0.0014046034686749,0.0014029132515662,0.001386669081735,1.123647098201609,1
4/21/2015,0.0014432109630013,0.001338804504915,0.001378001145489,0.0013949721710114,0.0013790126532758,1.116590318920506,1
4/22/2015,0.0013980276773213,0.0013335125445036,0.0013513988329439,0.0014611469423194,0.0014427997770934,0.9774122645373884,1
4/23/2015,0.0013209500093277,0.0013573254403044,0.0012981941865719,0.0014373237218311,0.0014198361880537,1.291342274337128,1
4/24/2015,0.0014033429877672,0.001301762020297,0.001332777266303,0.0013870311010447,0.0013713606505958,1.1800529983457655,1
4/27/2015,0.0013741068985596,0.0013996592609112,0.001367360346034,0.0014320300916488,0.0014147331694436,1.2253420544169518,1
4/28/2015,0.0013900540844008,0.0013467421439042,0.001378001145489,0.0014611469423194,0.0014427997770934,1.1409265406193776,1
4/29/2015,0.001387395801926,0.0013414501729094,0.0014046034686749,0.0014161479517153,0.0013994266335543,0.90331608208581,1
4/30/2015,0.0013555020468642,0.0013255749160978,0.0013859819126749,0.0014320300916488,0.0014147331694436,1.0464333659991325,1
5/1/2015,0.0014485262734472,0.001460514006324,0.001465788860951,0.0015776155838004,0.0015550611783984,1.2767695417806042,1
5/4/2015,0.001541551127282,0.001476389273719,0.0015349550204131,0.0015405570278817,0.0015193431927598,0.936932451880378,1
5/5/2015,0.0014883942486814,0.001391721621922,0.0013726810703101,0.0013870311010447,0.0013713606505958,1.49403134225017,1
5/6/2015,0.001387395801926,0.001338804504915,0.0013407580334889,0.0014055600666573,0.0013892199610547,1.6363511134365187,1
5/7/2015,0.0013501861091666,0.001391721621922,0.001375341102579,0.001508793372708,0.0014887244352316,2.953938806606789,1
5/8/2015,0.0010844017055322,0.0012012197466945,0.0009896071609997,0.0010693900917499,0.0010651876337975,6.651425312328943,1
5/11/2015,0.0009594824587524,0.0009366341510762,0.0009603448055448,0.001016450031179,0.0010141615346594,3.0118188969432302,1
5/12/2015,0.0009435359001631,0.0009789673366769,0.0009842864473646,0.0010693900917499,0.0010651876337975,2.073267252556572,1
5/13/2015,0.0010764281019803,0.0010160098318784,0.0010587733204618,0.001101154382205,0.0010958076512963,1.588258679294757,1
5/14/2015,0.0010844017055322,0.0010848022056969,0.0011146379991027,0.0011911523634132,0.0011825552089331,1.494780520872479,1
5/15/2015,0.0011827418698129,0.0011059687984973,0.0011705033162,0.0011937998137857,0.0011851073482235,1.028187241488062,1
5/18/2015,0.0011481898322763,0.0010848022056969,0.0011651825919239,0.001185858733231,0.0011774515550437,1.687633598486176,1
5/19/2015,0.0011349002910267,0.0010504060134959,0.0011252787985577,0.0011249776026933,0.0011436180195646,1.2576775704378949,1
5/20/2015,0.0010950329536757,0.0010583436524852,0.0011305995228338,0.0011249776026933,0.0011436180195646,0.9133937429084809,1
5/21/2015,0.0010950329536757,0.0010160098318784,0.0010906957188267,0.0010852722422714,0.0011051680258903,1.172392042756349,1
5/22/2015,0.0010657968538368,0.0009842593076718,0.0010747348335519,0.0010773311617167,0.0010974787852554,1.008660263203367,1
5/26/2015,0.0010179552856821,0.0009525087834652,0.0010108887599096,0.0010429200667585,0.0010641570625433,1.293468974942392,1
5/27/2015,0.0010471913748896,0.0012276782999063,0.0010720741628267,0.0013367378555649,0.0013486753668288,2.3362772830916425,1
5/28/2015,0.0013050028234865,0.0012991163523026,0.001338097990579,0.0014161479517153,0.0014255721883691,1.7038496906013123,1
5/29/2015,0.0013847381467031,0.0013176372771086,0.0014179049494961,0.0014135011366241,0.0014230080634759,1.749235414881829,1
6/1/2015,0.0014192901842397,0.0014023049289056,0.0014258857060411,0.0014796758973441,0.0014870892686689,1.9757531963947592,1
6/2/2015,0.0014113165806877,0.001338804504915,0.0013700203889439,0.0013632078805563,0.0013743091194646,1.0794213924330545,1
6/3/2015,0.0013475284539436,0.0012885330559024,0.0013008542294818,0.0012996799349275,0.0013127920391648,1.2394314459268243,1
6/4/2015,0.0012332410931905,0.0012858873879081,0.001276912587662,0.0014029132515662,0.0014127572178891,1.680020977001425,1
6/5/2015,0.0013528437643895,0.001338804504915,0.0013354373092129,0.0014479122421703,0.0014563329414085,1.6172349750414767,1
6/8/2015,0.0013980276773213,0.0013335125445036,0.001258291031662,0.0013129146350766,0.0013256070202328,1.7954186518893196,1
6/9/2015,0.0012863979717911,0.0012488449032901,0.0013194764239381,0.0013420321104405,0.0013538011072619,1.2762862007339533,1
6/10/2015,0.0012412146861111,0.0011747611828993,0.0012183872382958,0.0012387988043899,0.001253836563817,2.9231016478304634,1
6/11/2015,0.0012066626592059,0.0012038654146889,0.001250310275117,0.0012996799349275,0.0013127920391648,1.4343628900411205,1
6/12/2015,0.0012305828107158,0.0011615315940821,0.0011412403222887,0.001143506557718,0.0011615600010363,1.6801176452107551,1
6/15/2015,0.0010817434124261,0.0010239474602842,0.0010827156007379,0.0011329186726601,0.0011513085201702,1.5763201554424806,1
6/16/2015,0.0010897170053467,0.0010742182742907,0.0010773948764618,0.0012017402484711,0.0012179519655943,1.276310367786286,1
6/17/2015,0.0011667946733403,0.0011641778864991,0.001197105628745,0.0012679156444725,0.0012820319214047,1.1352472833212297,1
6/18/2015,0.0012837403271996,0.0012647201601016,0.0013114956673931,0.0013632078805563,0.0013743091194646,1.533157799976558,1
6/19/2015,0.0013315812574711,0.0012753034565018,0.001303514910848,0.0013446789255317,0.0013563646074638,1.8730190569291167,1
6/22/2015,0.0013236076645506,0.0012514911957071,0.0012449895508409,0.0013208557050433,0.001333296885559,2.831121846652803,1
6/23/2015,0.0012996868751575,0.0012409072643008,0.0011385802793788,0.0011726234083886,0.0011897559833153,2.2259063550889167,1
6/24/2015,0.0011322426464352,0.0010583436524852,0.0011013371567379,0.0011170365327265,0.0011359262484005,1.2550191946813154,1
6/25/2015,0.0010844017055322,0.0010583436524852,0.0011279394799239,0.0011593887082395,0.0011769397422767,1.8416260559491429,1
6/26/2015,0.0010817434124261,0.0009842593076718,0.0010321709972758,0.0010455668712616,0.001066722457995,2.269600385706155,1
6/29/2015,0.000948851210609,0.0009022379588752,0.0008831978895377,0.0008814530593666,0.000907799919261,2.0909333678116613,1
6/30/2015,0.0008797471355359,0.0008016950502666,0.0008512748527165,0.0008788056089941,0.0009052367261108,1.6329193920052971,1
7/1/2015,0.0009780879376997,0.0009525087834652,0.0009177809692687,0.0009555688900533,0.0009795703650888,1.554231469610536,1
7/2/2015,0.0009196151214014,0.0008599041382684,0.0009364025252687,0.000960863155517,0.0009846954702426,0.6049013198835632,1
7/6/2015,0.000882405428642,0.0008546121672736,0.0008645763228967,0.0008946877595157,0.0009206167849909,1.021855473776936,1
7/7/2015,0.0008292485500414,0.0007487779332597,0.0006357959370134,0.0007941015756088,0.0008232135394462,3.3145595615130024,1
7/8/2015,0.0007309080668192,0.0006614646240517,0.0007235836524755,0.0007570436549714,0.0007873283059443,1.7330676568713574,1
7/9/2015,0.0008053277606483,0.0007276113404593,0.0006703790167444,0.000693515391702,0.0007258109185928,1.8846917432057355,1
7/10/2015,0.0007255921184901,0.0006958608162527,0.0007555063700685,0.0007835136905509,0.0008129604809698,1.0335281600535544,1
7/13/2015,0.0008026697864838,0.0007117357555612,0.0007927498119376,0.0008179247960971,0.0008462825213215,1.0079352516333908,1
7/14/2015,0.0007920385383403,0.0006958608162527,0.0007608270943446,0.0008205716111883,0.0008488460215234,1.229933794360135,1
7/15/2015,0.0007734333783347,0.0007064441126529,0.0007448655706135,0.0007835136905509,0.0008129604809698,1.329719553441207,1
7/16/2015,0.0007814069712552,0.0007646531900712,0.0008060509735305,0.0008999820143913,0.0009257428430636,1.4331303703721607,1
